Date,Close,High,Low,Open,Volume,Daily_Return,Norm_Close,Rolling_Std,Rolling_Ann_Vol,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_High,BB_Low,BB_Mid,BB_Width,Volatility_20,SMA20_Signal,RSI_Signal,MA_Cross,Future_Close,signal,MACD_Crossover,Combined_Signal
2010-09-08,1.3933329582214355,1.3966670036315918,1.373332977294922,1.3773330450057983,4326000.0,0.0175267293809815,0.8748426209402078,0.031611251777317,0.501813065005377,1.301466590166092,1.3222399759292602,1.3498235451799665,1.336199359258802,56.71566664802363,0.0136241859211643,1,0.0153077631919765,1.4316204208860044,1.1713127594461796,1.301466590166092,20.00110209564461,0.0306040121386815,1,0,-1,0.051674674224879924,2,-1,0
2010-09-09,1.380666971206665,1.4033329486846924,1.3793330192565918,1.399999976158142,5643000.0,-0.0090904237497823,0.8668899308014912,0.0316333076262716,0.5021631907531059,1.3108332872390749,1.317999975681305,1.3545686876456122,1.3394932564401252,55.06652838410786,0.015075431205487,1,0.0134072067810394,1.4353525479518354,1.186314026526314,1.3108332872390749,18.998489270138663,0.0268606001533503,1,0,-1,0.011105543023520958,1,-1,0
2010-09-10,1.3446669578552246,1.3953330516815186,1.3173329830169678,1.3833329677581787,5799000.0,-0.0260743641314005,0.8442863270839286,0.0318323989871704,0.5053236681278241,1.3193999826908112,1.3131199741363526,1.3530453446009372,1.3398764935819845,50.566024463067336,0.0131688510189527,1,0.009200501275604,1.4273776356799388,1.2114223297016835,1.3193999826908112,16.367690526858404,0.0273819454931849,1,0,1,0.0029747646341042877,1,-1,2
2010-09-13,1.3813329935073853,1.3933329582214355,1.3666670322418213,1.3926670551300049,5412000.0,0.0272677449519871,0.867308111317303,0.0319644930901584,0.5074205970048098,1.327399981021881,1.311466634273529,1.3573972905865446,1.3429473454283103,54.632896235955975,0.014449945158234,1,0.0083852763319083,1.428626892727455,1.226173069316307,1.327399981021881,15.251907963362449,0.0266582056785485,1,0,1,0.016409548217681147,1,-1,2
2010-09-14,1.4079999923706057,1.440000057220459,1.3686670064926147,1.369333028793335,9820500.0,0.0193052645441482,0.8840517238475692,0.0308854619127566,0.4902915080910678,1.3351999819278717,1.3140266346931455,1.3651823216302463,1.3477660600166286,57.37921684590939,0.0174162616136177,1,0.0090812742298336,1.4360254140300013,1.234374549825742,1.3351999819278717,15.102671280230172,0.0264760416893069,1,0,1,-0.016571699985437616,1,-1,2
2010-09-15,1.4653329849243164,1.4666670560836792,1.3860000371932983,1.3986669778823853,10269000.0,0.0407194551593574,0.9200498283753332,0.0304609979213666,0.4835533511207499,1.3446332812309263,1.3218532943725585,1.3805901159831804,1.3564747211209018,62.618607789157736,0.0241153948622785,1,0.0126243259827955,1.4564881733371828,1.2327783891246702,1.3446332812309263,16.637233908692227,0.0274389307761705,1,0,1,-0.09599593364976411,0,-1,2
2010-09-16,1.3960000276565552,1.5440000295639038,1.3893330097198486,1.476667046546936,40267500.0,-0.0473154961917016,0.8765172142246643,0.0311648503904993,0.4947266626787728,1.3518666326999664,1.3287066340446472,1.3829608716252382,1.3594025216050245,53.97711374501515,0.0235583500202138,1,0.0096538249125847,1.4571707226583892,1.2465625427415437,1.3518666326999664,15.579064888687729,0.0294794478792692,1,0,1,-0.06590258295612905,0,-1,2
2010-09-17,1.348667025566101,1.4213329553604126,1.3200000524520874,1.401332974433899,17977500.0,-0.033906161284188,0.8467978801907957,0.0309971817396981,0.4920650053626827,1.35666663646698,1.3323999738693235,1.3776848953084475,1.358607299676215,49.005064705386346,0.0190775956322326,1,0.0041384564196827,1.4516967543974897,1.2616365185364704,1.35666663646698,14.009354306520896,0.0307892015631469,0,0,1,-0.006426339506493073,1,-1,2
2010-09-20,1.4040000438690186,1.4233330488204956,1.343999981880188,1.378000020980835,14212500.0,0.0410279314715888,0.8815402455895504,0.0308115561170466,0.4891182899556989,1.3631999909877777,1.337279975414276,1.3817333797023816,1.3619697251719782,54.30422204210211,0.0197636545304034,1,0.0038596122542828,1.4521897329529814,1.274210249022574,1.3631999909877777,13.056006830035487,0.0317796952200865,1,0,1,-0.025165980250995035,1,-1,2
2010-09-21,1.3846670389175415,1.4366669654846191,1.378000020980835,1.3926670551300049,11940000.0,-0.0137699461163839,0.8694014839083584,0.0309592912533988,0.4914635125398628,1.365333342552185,1.3422399759292605,1.3821847118893291,1.3636510076716497,52.26081161974425,0.0185337042176798,1,0.0021037295532474,1.4542335584682822,1.2764331266360878,1.365333342552185,13.022492477905528,0.0298849661451839,1,0,1,0.030332155618186807,1,-1,2
2010-09-22,1.324666976928711,1.3966670036315918,1.3200000524520874,1.391332983970642,14443500.0,-0.0433317615733349,0.8317287860961378,0.0315623833302836,0.5010373024585268,1.367566692829132,1.3445466566085815,1.3733358295876956,1.360763301690691,46.422496642207925,0.0125725278970045,1,-0.0030859574139422,1.4497718677751563,1.285361517883108,1.367566692829132,12.022108373517568,0.0296475019138544,0,0,1,0.10618971443052416,2,-1,2
2010-09-23,1.3040000200271606,1.3426669836044312,1.2999999523162842,1.3259999752044678,10021500.0,-0.0156016246056555,0.8187524658017483,0.0295800690808367,0.4695690393120291,1.3664333462715148,1.3441733169555663,1.362668781962998,1.3565586141600592,44.57529169388932,0.0061101678029387,1,-0.0076386540064065,1.451440048919301,1.2814266436237287,1.3664333462715148,12.442129413737971,0.0287469219070378,0,0,1,0.04345626486402243,1,-1,2
2010-09-24,1.340000033378601,1.3459999561309814,1.309999942779541,1.3300000429153442,8683500.0,0.0276073717780238,0.841356069519311,0.0296473226003525,0.470636655836626,1.3675999999046329,1.344453318119049,1.359181282180783,1.355332052620692,48.42507270179883,0.0038492295600909,1,-0.0079196737994034,1.4504559022417765,1.2847440975674889,1.3675999999046329,12.116978991360284,0.029359762495805,0,0,1,0.02487533066120684,1,-1,2
2010-09-27,1.3686670064926147,1.3873330354690552,1.3366669416427612,1.3600000143051147,6279000.0,0.0213932629850273,0.8593554211785864,0.029036909982211,0.4609466559281967,1.3703666985034944,1.3443066573143003,1.3606406243826032,1.3563198269815753,51.32446640416214,0.0043207974010279,1,-0.0059584847667731,1.4493966236056646,1.291336773401324,1.3703666985034944,11.534128082428545,0.0296815877788964,0,0,1,0.022405737513229385,1,-1,2
2010-09-28,1.4266669750213623,1.4326670169830322,1.383999943733215,1.4026670455932615,18217500.0,0.0423769757388832,0.8957723050129492,0.0296305317328107,0.4703701090777493,1.3754666984081267,1.3436266565322876,1.3707985244808738,1.3615307268363743,56.63609339803735,0.0092677976444994,1,-0.0008091876186413,1.4552033924852,1.2957300043310536,1.3754666984081267,11.594129348148538,0.0309801879535468,1,0,1,-0.013084330805706812,1,-1,2
2010-09-29,1.4653329849243164,1.4686670303344729,1.408666968345642,1.4126670360565186,29539500.0,0.0271023375321175,0.9200498283753332,0.0297893638900965,0.4728914914080193,1.3837999999523165,1.345866656303406,1.3853422876260189,1.3692197829910366,59.786556483696415,0.0161225046349822,1,0.0048364154974731,1.464519975592126,1.3030800243125067,1.3837999999523165,11.66642226370734,0.0308527252946082,1,0,1,-0.06915358021702389,0,-1,2
2010-09-30,1.3606669902801514,1.476667046546936,1.3459999561309814,1.4666670560836792,32937000.0,-0.0714281297977954,0.8543323898137005,0.0326282866757104,0.5179579935003129,1.3836667001247407,1.3461199951171876,1.3815460880343469,1.3685862427902304,49.33736125406645,0.0129598452441164,1,0.0013390048852858,1.4645301089942513,1.30280329125523,1.3836667001247407,11.688278522887137,0.0336792129573035,0,0,1,0.000979665329782442,1,-1,2
2010-10-01,1.373332977294922,1.3833329677581787,1.3539999723434448,1.3793330192565918,8965500.0,0.0093086604622949,0.8622850799524172,0.0326434078668164,0.5181980349674751,1.3821333467960355,1.3455866551399231,1.3802825325359738,1.3689378527535407,50.46560842501074,0.011344679782433,1,-0.000220928461118,1.4625581837322406,1.3017085098598309,1.3821333467960355,11.63778258047822,0.0330435538274366,0,0,1,-0.008252178405659949,1,-1,2
2010-10-04,1.3993330001831057,1.4113329648971558,1.3533329963684082,1.3619999885559082,9654000.0,0.0189320604092653,0.8786099131760845,0.0326796112347586,0.5187727456166629,1.3819333493709565,1.3451866555213927,1.3832133737124557,1.3711893451557309,52.78979867382788,0.012024028556725,1,0.0003667362505391,1.462165982330461,1.301700716411452,1.3819333493709565,11.611650156069482,0.0333304835426255,1,0,1,-0.03573127505014306,1,-1,2
2010-10-05,1.4079999923706057,1.418666958808899,1.4006669521331787,1.409999966621399,4980000.0,0.0061936595409139,0.8840517238475692,0.0312803604587881,0.4965603281664709,1.38386669754982,1.3454133152961731,1.3870266996598637,1.37391605976424,53.57183286137016,0.0131106398956235,1,0.0011626780715501,1.4646532336224487,1.3030801614771912,1.38386669754982,11.67547946860256,0.0328383590674752,1,0,1,-0.04166686421994126,1,-1,2
2010-10-06,1.3639999628067017,1.4173330068588257,1.3546669483184814,1.4040000438690186,4701000.0,-0.0312500211664223,0.8564250887651205,0.0305963264658912,0.4857016251653517,1.3824000477790832,1.3452933144569397,1.3834841247593772,1.3731815340636817,49.12301948980318,0.0103025906956955,1,-0.0013162969027023,1.4635103157854474,1.301289779772719,1.3824000477790832,11.73470272034108,0.0334237209351326,0,0,1,0.003909872530831748,1,-1,2
2010-10-07,1.3619999885559082,1.3760000467300415,1.3559999465942385,1.3713330030441284,2115000.0,-0.0014662568220882,0.8551693496361111,0.0299242439958083,0.47503264670716,1.3814666986465454,1.3449066543579102,1.3801788730357665,1.3723532714334763,48.924141366135714,0.0078256016022901,1,-0.0030346287968861,1.4630634068278932,1.2998699904651976,1.3814666986465454,11.813054670270366,0.0333643330688738,0,0,1,0.01566298045632819,1,-1,2
2010-10-08,1.3619999885559082,1.3860000371932983,1.359333038330078,1.3619999885559082,4017000.0,0.0,0.8551693496361111,0.0298789809411954,0.4743141179906501,1.3823333501815795,1.345013313293457,1.3773821215773268,1.3715863615906936,48.924141366135714,0.0057957599866331,1,-0.0040515763300344,1.4627072565342525,1.3019594438289066,1.3823333501815795,11.62872997922176,0.0328025309860192,0,0,1,0.005384023714421371,1,-1,2
2010-10-11,1.3493330478668213,1.3799999952316284,1.3380000591278076,1.3626669645309448,2568000.0,-0.0093002502169748,0.8472160607066076,0.0299364715392711,0.4752267529420474,1.3807333528995511,1.3454133152961731,1.3730668794680183,1.3699379679815178,47.51122995465387,0.0031289114865005,1,-0.0053747398641337,1.4623870650322903,1.2990796407668124,1.3807333528995511,11.827585965279322,0.0322856734767712,0,0,1,-0.0004935937067376273,1,-1,2
2010-10-12,1.3493330478668213,1.3519999980926514,1.335332989692688,1.3466670513153076,3660000.0,0.0,0.8472160607066076,0.029905436490338,0.4747340868136249,1.3778000056743622,1.3445066356658937,1.369415520760142,1.3684116776026514,47.51122995465387,0.0010038431574905,1,-0.0059998465545149,1.4595399133504965,1.2960600979982282,1.3778000056743622,11.865279044780747,0.0319438054439854,0,0,1,-0.009386938416786061,1,-1,2
2010-10-13,1.369333028793335,1.3899999856948853,1.3573329448699951,1.3760000467300415,4773000.0,0.0148221233876484,0.8597736016943983,0.0297450215548436,0.4721875786582327,1.373000007867813,1.3426266360282897,1.3694028296883254,1.368479925838998,50.14759212454637,0.0009229038493272,1,-0.0048646286901426,1.4442122683245462,1.30178774741108,1.373000007867813,10.373235258362673,0.0306346126256572,0,0,1,0.005355887689502126,1,-1,2
2010-10-14,1.3833329677581787,1.4019999504089355,1.3600000143051147,1.399999976158142,4422000.0,0.0102239109628288,0.8685638504463125,0.0284090365653766,0.4509794744335634,1.3723666548728943,1.3419466352462768,1.371545927852918,1.3695801511663448,51.96631215761365,0.0019657766865732,1,-0.0030574046823172,1.4429721456314435,1.301761164114345,1.3723666548728943,10.289595788100623,0.0288996034828457,1,0,1,0.0,1,-1,2
2010-10-15,1.369333028793335,1.3933329582214355,1.350000023841858,1.3926670551300049,4270500.0,-0.010120440480452,0.8597736016943983,0.0279376662554937,0.4434967027413459,1.373399955034256,1.3420666360855102,1.3712054818437514,1.369561845805381,50.00182040367077,0.0016436360383702,1,-0.0027036362644162,1.4431879954132776,1.3036119146552343,1.373399955034256,10.162813843587312,0.0279054769978556,0,0,1,0.008763364690490771,1,-1,2
