Date,Close,High,Low,Open,Volume,Daily_Return,Norm_Close,Rolling_Std,Rolling_Ann_Vol,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_High,BB_Low,BB_Mid,BB_Width,Volatility_20,SMA20_Signal,RSI_Signal,MA_Cross,Future_Close,signal,MACD_Crossover,Combined_Signal
2010-03-16,70.71501922607422,70.83042910440696,70.04452441114698,70.34679443489152,6417105.0,0.0065708446542465,0.9758062402057572,0.0079169786013092,0.1256781390845062,69.87744178771973,69.72811157226562,69.92985906053983,69.74161025188278,58.74604989614805,0.1882488086570504,1,0.1201658550764299,70.77313971349372,68.98174386194574,69.87744178771973,2.563625407166516,0.0070452684386127,1,0,1,0.005440102607048081,1,-1,2
2010-03-17,70.21489715576172,70.85791007835162,69.99505962945453,70.84142357964065,6640426.0,-0.0070723599567105,0.968904987227018,0.0079828361190341,0.1267235947676898,69.9167381286621,69.68304351806641,69.97371107518936,69.776668541059,53.89701105115687,0.197042534130361,1,0.1031676644397924,70.79914838542282,69.03432787190138,69.9167381286621,2.524174554988229,0.0070603209398766,1,0,1,0.006026920833140048,1,-1,2
2010-03-18,70.5556411743164,70.75898783189538,70.04452897330653,70.05002447330537,5182302.0,0.0048528735689634,0.9736069606303688,0.0080176145240059,0.1272756848309952,69.93240165710449,69.66229858398438,70.06323878274736,69.83437021759659,56.52973992151137,0.2288685651507762,1,0.1079949563681661,70.84787890701433,69.01692440719465,69.93240165710449,2.6181776350214543,0.0066455612944337,1,0,1,0.0066986242992845835,1,-1,2
2010-03-19,70.18740844726562,70.85790318838421,69.67629633580931,70.18740844726562,11238538.0,-0.0052190401918539,0.9685256667717702,0.0069636745507205,0.1105449064343765,69.94669036865234,69.64349044799805,70.08234180805786,69.86052119757207,53.00693516269282,0.2218206104857927,1,0.080757601362546,70.8686981188989,69.02468261840578,69.94669036865234,2.636315586590716,0.0066609077774518,1,0,1,0.012136609358402772,1,-1,2
2010-03-22,70.33580780029297,70.56114084304778,69.56089405822759,69.85766860074754,5911887.0,0.0021143301385582,0.970573449778993,0.0069450114652924,0.1102486391379361,69.97774353027344,69.63257415771484,70.12133657609402,69.89572761258843,54.24444794444032,0.2256089635055929,1,0.067636763505877,70.90820782316672,69.04727923738017,69.97774353027344,2.6593149363004063,0.0066372448473878,1,0,1,0.004765889779375421,1,-1,2
2010-03-23,71.09971618652344,71.1326935656304,70.14893786526177,70.3138116031776,6253511.0,0.0108608745690312,0.9811147262770744,0.0068775587062003,0.1091778597831197,70.05770950317383,69.62271072387695,70.27185651616008,69.98491195139843,60.07318593907837,0.2869445647616544,1,0.1031778918095508,71.0806357505185,69.03478325582915,70.05770950317383,2.920238913315684,0.0069693267254024,1,0,1,-0.004637531491497815,1,-1,2
2010-03-24,70.63807678222656,71.41848596410159,70.60509939900373,70.69303177780867,6976088.0,-0.0064928445436519,0.9747445008798696,0.0068349331233305,0.1085011996325433,70.083540725708,69.61860580444336,70.32819809555492,70.03329453145977,55.47414154117066,0.2949035640951507,1,0.0889095129144376,71.13723029354169,69.02985115787432,70.083540725708,3.006953007575921,0.0069171526636568,1,0,1,-0.0021786057053093666,1,-1,2
2010-03-25,71.02826690673828,71.8471488298938,70.96781203617084,71.09421727591432,7952947.0,0.0055237931479172,0.9801287878748,0.0068154268833679,0.108191547672813,70.14317016601562,69.61103393554687,70.43590098958313,70.10699618888782,58.374829720202094,0.3289048006953123,1,0.0983285996116794,71.26667066000496,69.01966967202628,70.14317016601562,3.203449434435959,0.0069240481332293,1,0,1,-0.007660086121993537,1,-1,2
2010-03-26,71.03924560546875,71.32502902713182,70.74247118849127,70.85788541103675,5806137.0,0.0001545680221211,0.980280284442966,0.0067324970013975,0.1068750766091157,70.20087509155273,69.60674560546875,70.52872323818092,70.17605170122714,58.4568360905902,0.3526715369537783,1,0.0976762686961162,71.38248796548568,69.01926221761978,70.20087509155273,3.3663764800422893,0.0069258344438663,1,0,1,0.0006967910666402233,1,-1,2
2010-03-29,70.6710205078125,71.41845638275217,70.48965593989165,71.06122713006417,4856578.0,-0.0051834038286564,0.9751990958634278,0.0068394749848782,0.1085732994494108,70.2014232635498,69.57233184814453,70.55061512581655,70.2127160572705,54.57336979381732,0.3378990685460508,1,0.066323040230711,71.3838975790784,69.0189489480212,70.2014232635498,3.368804393293725,0.0066072402032402,1,0,1,0.002644501906079677,1,-1,2
2010-03-30,70.76998901367188,70.96783580158132,70.48420106095703,70.84143490538202,3584224.0,0.0014004114437322,0.9765647758371924,0.0066404356857528,0.1054136485297235,70.23852157592773,69.54569702148437,70.58436495471737,70.25399553552245,55.430390615446015,0.3303694191949233,1,0.0470347127036668,71.44325400418712,69.03378914766834,70.23852157592773,3.430403719295477,0.0062638082148895,1,0,1,-0.002252380453395486,1,-1,2
